CarTitle,ImageURL,Price,Rating,PageDirectionLink,carPassenger,carTransmission Type,carSpecification
Chevrolet Colorado,https://mediaim.expedia.com/cars/15/06d6e6c7-29ae-4585-adef-dc0da6056e47.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$92,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8p6FFyJkxIavJ092rDb8CKktHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=92.23&totalPriceShown=124.73&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,4,Automatic,Standard Pickup Regular Cab
Ford Mustang,https://mediaim.expedia.com/cars/6/a3a1fb07-9d16-4658-8ef8-59557a7f15dd.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$93,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoltWcn5Dwd0LmVtqBxx5aAP7Em0e4UlV5zoaY8ZyKa2hVcu73GfY408JyTYROc80J8&dailyPriceShown=92.84&totalPriceShown=125.55&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,4,Automatic,Standard Convertible
Chevrolet Siverado,https://mediaim.expedia.com/cars/15/97eb8156-ff12-4935-ac5a-5be73a7febc9.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$93,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8XfFcjxozSpnaJEvfKrsbz0tHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=93.32&totalPriceShown=126.18&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,4,Automatic,Premium Pickup Regular Cab
Toyota Rav,https://mediaim.expedia.com/cars/69/a1a3364e-e015-437a-a263-3f0f22e6a3cd.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$88,1.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCLBPleWF2c1xOW6Q-dsYO6qEKOhXHxFiKfUedoq8tthI&dailyPriceShown=88.49&totalPriceShown=126.67&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Suzuki Jimny,https://mediaim.expedia.com/cars/logos/EY.png,$88,1.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomguAiov96ecoeW-H9OCtwCAS_taKEdkZAfpuQ48PcK4KEKOhXHxFiKfUedoq8tthI&dailyPriceShown=88.49&totalPriceShown=126.67&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.17&isCaliforniaUser=false,4,Automatic,Economy SUV
Hyundai Kona,https://mediaim.expedia.com/cars/15/2a527e95-e37c-4869-8637-18a2b641721a.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$95,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8QNLtwCWusdsb-hBEoZuWrktHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=94.95&totalPriceShown=128.35&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact SUV
Vw Jetta,https://mediaim.expedia.com/cars/15/d47218e0-6caf-4047-b769-24fad6ce5d62.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$95,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8AgmDo31jP4uCOrtqT31h-EtHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=95.23&totalPriceShown=128.73&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard
Toyota Camry,https://mediaim.expedia.com/cars/15/99bd14a4-189b-479b-a362-7b11724c8f8a.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$96,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8kpyq1ELL6eK3ZFEIfdVmZEtHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=96.04&totalPriceShown=129.8&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
Ford Explorer,https://mediaim.expedia.com/cars/69/58bbdd47-5738-45ed-a5fc-c6a77c473d18.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$91,1.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvol4JGWCEJ8kxtVGiqJbdgrjisDV_UwzYaHto3E0rzP9bKEKOhXHxFiKfUedoq8tthI&referenceTotalShown=136.0&dailyPriceShown=90.96&totalPriceShown=129.96&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,5,Automatic,Standard SUV
Hyundai Sonata,https://mediaim.expedia.com/cars/45/ebefa446-cf85-4afe-bf07-45b4f8b06dcb.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$98,3.80,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvon8tSBHuFetCgNauf8EimqXkrtJEDL91aWwo3DaYjd97gs2R1W_Pw4ey8EWevJwgEs&dailyPriceShown=98.11&totalPriceShown=130.07&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=155.07&isCaliforniaUser=false,5,Automatic,Fullsize
Chevy Spark,https://mediaim.expedia.com/cars/6/b5488ab6-7190-4aee-a91d-1f142105ec81.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoltWcn5Dwd0LmVtqBxx5aAPQ4jGViwZVtSaGgW_P0a9GFcu73GfY408JyTYROc80J8&dailyPriceShown=96.5&totalPriceShown=130.41&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.17&isCaliforniaUser=false,4,Automatic,Economy
Chevy Spark,https://mediaim.expedia.com/cars/15/d81c58ca-ea20-431f-bfb2-57818f896e41.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8EeVE9xRj5v_Rlou3RQoLZEtHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=96.51&totalPriceShown=130.43&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.17&isCaliforniaUser=false,4,Automatic,Economy
Chevy Spark,https://mediaim.expedia.com/cars/42/f05d216f-46cd-47cb-973b-1249fc4dd6bb.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkJmRiZM2Kv2Z7Rc-6IO5-7zR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=96.53&totalPriceShown=130.45&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.17&isCaliforniaUser=false,4,Automatic,Economy
Ford F-150,https://mediaim.expedia.com/cars/40/7a673dc5-6f94-414c-a36f-57980333db59.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$98,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXVMIqwcfUTVK6LUss6TbLbNqDIHscDo9stMflirPE-rM&dailyPriceShown=98.43&totalPriceShown=130.49&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=172.29&isCaliforniaUser=false,6,Automatic,Standard Pickup Regular Cab
Chevrolet Spark,https://mediaim.expedia.com/cars/40/3ca72459-250b-4f26-a641-20f7d40d1e51.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$98,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXrcaXbsdMomuXhbFLnjV9NdqDIHscDo9stMflirPE-rM&dailyPriceShown=98.43&totalPriceShown=130.49&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=171.17&isCaliforniaUser=false,4,Automatic,Economy
Compact or,https://mediaim.expedia.com/cars/15/ad642de8-9a67-42d8-b477-a1ad210916ed.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8LEMMEESg6eic9_ObPoNoQEtHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=96.67&totalPriceShown=130.64&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=114.32&isCaliforniaUser=false,5,Automatic,Special
Chrysler 300,https://mediaim.expedia.com/cars/43/6453699e-8428-4195-bb2b-b6cc82abb178.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$99,3.75,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonKM3RUSi8dpxgcSdxNHRZoL86w5kZizf5Fk_b2A8Fc3UQKTcV_H0xwec2Wv7rRFLA&dailyPriceShown=98.72&totalPriceShown=130.86&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=197.66&offerQualifiers=GreatDeal&isCaliforniaUser=false,5,Automatic,Luxury
Nissan Versa,https://mediaim.expedia.com/cars/6/d43b48dd-d671-40f3-919d-e777bb29e4ed.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoltWcn5Dwd0LmVtqBxx5aAPcbkbvjAFGImEEzOVCQ6CXFcu73GfY408JyTYROc80J8&dailyPriceShown=97.21&totalPriceShown=131.35&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact
Nissan Versa,https://mediaim.expedia.com/cars/15/80d86aaf-8e27-496f-ba81-cc874d17d26a.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8t3nt8lSpXug3iic7q9eTm0tHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=97.22&totalPriceShown=131.38&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact
Nissan Versa,https://mediaim.expedia.com/cars/42/0f5e2bc7-f7b2-4ef1-aafc-4c92ab663fe0.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.10,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomqc-xRJro2CHGwrxzMBXkkT42-9ipH_yMLSBq6j83flTR_Bi05IwcgZl_R_2mrrLs&dailyPriceShown=97.24&totalPriceShown=131.39&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact
Kia Rio,https://mediaim.expedia.com/cars/40/0224daf4-acaa-451f-8698-44fea9b518dd.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$99,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXpABc1w2UKKjXYaHPdoH_09qDIHscDo9stMflirPE-rM&dailyPriceShown=99.15&totalPriceShown=131.44&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact
Nissan Kicks,https://mediaim.expedia.com/cars/1093/cfeb385e-2404-4f69-9e81-d9c0e7df2de5.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$132,3.20,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQH6ErJ9XL3akGV1vvV2n0l5oKh2TcIH8wmUAVB5ohTizlnG751M6_hsGedLs45qbZpL1Zb4XPxRyTlcdIpF-Abg&dailyPriceShown=132.2&totalPriceShown=132.2&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=164.57&isCaliforniaUser=false,5,Automatic,Compact Crossover
Nissan Maxima,https://mediaim.expedia.com/cars/6/f2777481-d85a-4dd4-9cfa-cb866a4e21eb.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$98,4.45,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvoltWcn5Dwd0LmVtqBxx5aAPNPkISgppCNYKguDxPIhOVFcu73GfY408JyTYROc80J8&dailyPriceShown=97.91&totalPriceShown=132.28&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=156.08&isCaliforniaUser=false,5,Automatic,Premium
Toyota Rav4,https://mediaim.expedia.com/cars/15/346eb6a2-d5e7-4740-854f-d48d41e46378.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$98,4.65,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvok2zsiNfiOT-PgoV0MbwkH8jBQVeUjFTRzKp0dq8dtm6EtHQFsw_NkswgeQgd4Lmxs&dailyPriceShown=97.96&totalPriceShown=132.36&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Toyota Rav4,https://mediaim.expedia.com/cars/40/20eeb71c-48f3-4b00-9ebd-64c03b37b699.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$100,3.90,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvonis-na5kpn5E97zr6u8eJXJr_AeugdmRcwl6cO3YJbEtqDIHscDo9stMflirPE-rM&dailyPriceShown=99.88&totalPriceShown=132.38&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
Ford Escape,https://mediaim.expedia.com/cars/41/1dbd5918-1a6e-48cb-960b-8db1951d2dac.jpg?impolicy=resizecrop&ra=fit&rh=165&rw=165,$97,4.05,https://www.carrentals.com/carsearch/details?date1=8%2F7%2F2024&date2=8%2F8%2F2024&time1=1030AM&time2=1030AM&dpln=5921113&locn=Toronto+%28YYZ+-+Pearson+Intl.%29&rfrr=Homepage&piid=AQpJoP8-pKlZqilSbi05Xti7avjCnI7in9MF41jMKsvomJlGlEmEluCh_9TziC_F_YTQ-y5Qs6m1oJeL80ik8Ue5ViLLQulHBxF1LN3tJKU0I&referenceTotalShown=135.0&dailyPriceShown=97.38&totalPriceShown=132.84&searchUrl=%2Fcarsearch%3Fdate1%3D8%252F7%252F2024%26date2%3D8%252F8%252F2024%26time1%3D1030AM%26time2%3D1030AM%26dpln%3D5921113%26locn%3DToronto%2B%2528YYZ%2B-%2BPearson%2BIntl.%2529%26rfrr%3DHomepage&period=daily&isOffAirport=false&isTravelApiSearch=true&avgCatPR=157.72&isCaliforniaUser=false,5,Automatic,Midsize SUV
